step,scf_accuracy_ry
17,2.243e-05
18,1.269e-05
19,8.88e-06
20,7.04e-06
21,2.87e-06
22,1.44e-06
23,4.07e-06
24,5.27e-06
25,7.7e-07
26,5.7e-07
27,3.1e-07
28,2e-07
29,9e-08
30,6e-08
31,5e-08
32,3e-08
33,2e-08
34,1.2e-07
35,2e-08
36,1e-08
37,6.1e-09
38,3.7e-09
39,1.7e-09
40,1.2e-09
41,9.9e-10
42,5.8e-10
1,0.00355169
2,0.03184837
3,0.01518217
4,0.0023714
5,0.00208215
6,0.00100267
7,0.00062216
8,0.00036484
9,8.885e-05
10,6.229e-05
11,3.758e-05
12,2.505e-05
13,0.00016463
14,3.27e-05
15,2.834e-05
16,1.447e-05
17,3.21e-06
18,1.95e-06
19,1.49e-06
20,9e-07
21,4.2e-07
22,3e-07
23,3.3e-07
24,3.83e-06
25,2.5e-07
26,1e-07
27,5e-08
28,3e-08
29,2e-08
30,2e-08
31,1e-08
32,9.2e-09
33,6e-09
34,4e-09
35,3e-08
36,3.5e-09
37,2.4e-09
38,1.2e-09
39,7.4e-10
40,5.2e-10
1,0.00177125
2,0.03892024
3,0.01034443
4,0.00071186
5,0.00059739
6,0.00036137
7,0.00026056
8,0.00013753
9,7.654e-05
10,3.306e-05
11,1.81e-05
12,5.676e-05
13,0.00016202
14,1.466e-05
15,1.204e-05
16,5.26e-06
17,2.72e-06
18,1.55e-06
19,8.3e-07
20,5.6e-07
21,2.3e-07
22,1.8e-07
23,2.17e-06
24,2e-07
25,8e-08
26,1e-07
27,7e-08
28,5e-08
29,3e-08
30,4e-08
31,2e-08
32,2e-08
33,6e-08
34,2e-08
35,1e-08
36,8.9e-09
37,8.9e-09
38,6.7e-09
39,7.1e-09
40,7.8e-09
41,2e-08
42,3e-08
43,2e-08
44,3e-08
45,3e-08
46,3e-08
47,2e-08
48,9.9e-09
49,7.7e-09
50,2.8e-09
51,3.3e-09
52,1.9e-09
53,1.4e-09
54,1.6e-09
55,7.8e-10
1,0.00249354
2,0.03033781
3,0.01610894
4,0.00105872
5,0.00085161
6,0.00051349
7,0.00034236
8,0.00012964
9,5.686e-05
10,3.134e-05
11,2.318e-05
12,2.574e-05
13,0.00027763
14,6.167e-05
15,5.19e-06
16,4.67e-06
17,2.03e-06
18,1e-06
19,7.4e-07
20,2.4e-07
21,1.4e-07
22,1.1e-07
23,1.1e-07
24,5.4e-07
25,5e-08
26,6e-08
27,2e-08
28,2e-08
29,9.9e-09
30,6.2e-09
31,4.5e-09
32,2e-09
33,1.3e-09
1,0.00601535
2,0.08887733
3,0.04004115
4,0.00250417
5,0.00213714
6,0.00123511
7,0.00079522
8,0.00030664
9,9.276e-05
10,6.952e-05
11,5.387e-05
12,0.00014583
13,0.00046155
14,0.00010771
15,2.525e-05
16,1.154e-05
17,4.23e-06
18,3.04e-06
19,2.47e-06
20,1.23e-06
21,7.8e-07
22,3.9e-07
23,5e-07
24,1.45e-06
25,1.7e-07
26,1.3e-07
27,1.2e-07
28,4e-08
29,3e-08
30,2e-08
31,1e-08
32,9.3e-09
33,6.5e-09
34,4e-08
35,3.7e-09
36,6.1e-09
37,4.7e-09
38,2e-09
39,5e-10
1,0.01122199
2,0.18976357
3,0.07247514
4,0.00452438
5,0.00389745
6,0.00227364
7,0.00150282
8,0.00064143
9,0.00017439
10,0.00013491
11,0.00010367
12,0.00023421
13,0.00074064
14,5.087e-05
15,3.15e-05
16,1.197e-05
17,6.74e-06
18,4.25e-06
19,2.41e-06
20,1.18e-06
21,6.4e-07
22,3.2e-07
23,2.5e-07
24,1.17e-06
25,3.8e-07
26,1.6e-07
27,9e-08
28,3e-08
29,2e-08
30,2e-08
31,9.6e-09
32,5.4e-09
33,4.4e-09
34,2.1e-09
35,1.6e-09
36,2e-08
37,1.7e-09
38,9e-10
1,0.01853615
2,0.32057132
3,0.11707794
4,0.00746765
5,0.00644193
6,0.00363961
7,0.00246323
8,0.00126493
9,0.000365
10,0.00024439
11,0.00016102
