step,scf_accuracy_ry
28,4.6e-09
29,1.8e-09
30,1.2e-09
31,8.3e-10
32,1.4e-09
33,2.8e-09
34,5.5e-10
35,6.6e-10
36,4.8e-10
37,2e-10
38,1.5e-10
1,0.0004944
2,0.04053259
3,0.00390863
4,0.00034182
5,4.004e-05
6,3.08e-05
7,1.368e-05
8,7.33e-06
9,5.03e-06
10,2.73e-06
11,1.81e-06
12,3.13e-06
13,2.743e-05
14,1.88e-06
15,1.47e-06
16,2.1e-07
17,1.3e-07
18,1e-07
19,5e-08
20,3e-08
21,2e-08
22,2e-08
23,1.3e-07
24,1e-08
25,2e-08
26,9e-09
27,6.4e-09
28,4e-09
29,1.4e-09
30,1.1e-09
31,8e-10
32,7.2e-10
33,1.3e-09
34,5.8e-10
35,1.1e-09
36,4.5e-10
37,1.2e-10
1,0.00031525
2,0.02358922
3,0.00267353
4,0.00023482
5,3.685e-05
6,2.899e-05
7,1.182e-05
8,6.8e-06
9,4.15e-06
10,2.43e-06
11,1.75e-06
12,6.29e-06
13,1.717e-05
14,2.82e-06
15,1.48e-06
16,1.5e-07
17,1.1e-07
18,8e-08
19,3e-08
20,2e-08
21,2e-08
22,4e-08
23,4e-08
24,1e-08
25,2e-08
26,6.5e-09
27,3.2e-09
28,1.6e-09
29,1e-09
30,8e-10
31,5.7e-10
32,7.5e-10
33,9.4e-10
34,5.8e-10
35,8.1e-10
36,2.9e-10
37,1.3e-10
1,9.671e-05
2,0.00635773
3,0.00051495
4,6.041e-05
5,3.007e-05
6,1.835e-05
7,8.64e-06
8,4.74e-06
9,2.4e-06
10,1.4e-06
11,1.05e-06
12,2.77e-06
13,1.134e-05
14,1.84e-06
15,8.7e-07
16,1e-07
17,6e-08
18,5e-08
19,2e-08
20,2e-08
21,1e-08
22,4.7e-09
23,2e-08
24,1e-08
25,2e-08
26,5.5e-09
27,1.5e-09
28,8.9e-10
29,6.7e-10
30,3.3e-10
31,2.5e-10
32,1.9e-10
33,1.2e-09
34,4.1e-10
35,2.2e-10
36,8.4e-11
1,6.609e-05
2,0.00258699
3,0.00032727
4,8.902e-05
5,2.963e-05
6,2.218e-05
7,1.057e-05
8,5.58e-06
9,2.55e-06
10,1.38e-06
11,1.03e-06
12,8.3e-07
13,2.474e-05
14,1.38e-06
15,4.4e-07
16,2.3e-07
17,7e-08
18,5e-08
19,2e-08
20,2e-08
21,1e-08
22,4.1e-09
23,3.4e-09
24,3.5e-09
25,5e-08
26,9.1e-09
27,2.1e-09
28,5.7e-10
29,6.7e-10
30,3.8e-10
31,1.8e-10
32,1.3e-10
33,7.4e-11
1,0.00012512
2,0.00349395
3,0.00108015
4,0.00012132
5,2.721e-05
6,3.308e-05
7,1.383e-05
8,6.79e-06
9,3.11e-06
10,1.77e-06
11,1.22e-06
12,1.3e-06
13,1.662e-05
14,1.891e-05
15,2.4e-07
16,2e-07
17,9e-08
18,5e-08
19,3e-08
20,2e-08
21,2e-08
22,5.8e-09
23,1e-08
24,2e-08
25,8.2e-09
26,3.4e-09
27,4.1e-09
28,1.2e-09
29,7e-10
30,4.6e-10
31,2.7e-10
32,1.6e-10
33,2.8e-10
34,1.1e-09
35,4.6e-10
36,8.1e-11
1,0.00037123
2,0.01056829
3,0.00186752
4,0.00027098
5,6.362e-05
6,4.528e-05
7,4.371e-05
8,1.753e-05
9,6.72e-06
10,3.99e-06
11,2.64e-06
12,9e-07
13,1.26e-06
14,9.47e-06
15,2.79e-06
16,2.2e-07
17,1.3e-07
18,1e-07
19,7e-08
20,5e-08
21,3e-08
22,1e-08
23,8.7e-09
24,5e-08
25,1e-07
26,2e-08
27,3.1e-09
28,2.4e-09
29,3.2e-09
30,1.4e-09
31,8.1e-10
32,5.4e-10
33,4.2e-10
34,1.1e-09
35,3.3e-09
36,7.5e-10
37,2.1e-10
38,1.6e-10
39,1.8e-10
40,1.1e-10
41,6.7e-11
1,0.0006235
2,0.01659034
3,0.00138316
4,0.00051474
5,0.00013387
6,0.00015328
7,5.286e-05
8,2.506e-05
9,1.029e-05
10,5.59e-06
11,3.85e-06
12,1.721e-05
13,7.76e-06
14,0.00010563
15,1.87e-06
16,5.4e-07
17,3.3e-07
18,1.8e-07
19,1e-07
20,8e-08
21,6e-08
22,3e-08
23,7e-08
24,8.6e-07
25,1e-08
26,8.9e-09
27,9e-09
28,5.7e-09
29,2.6e-09
30,1.6e-09
31,8.5e-10
32,6.6e-10
33,2.2e-09
34,4.6e-09
35,7.6e-10
36,3.1e-10
37,3.3e-10
38,2.8e-10
39,1.5e-10
40,1.3e-10
1,0.00062092
2,0.01558242
3,0.00024826
4,0.00071176
5,0.0002355
6,0.00012117
7,5.543e-05
8,2.325e-05
9,9.05e-06
10,3.85e-06
11,3.04e-06
12,9.27e-06
13,4.65e-06
14,2.926e-05
15,1.08e-05
16,4.6e-07
17,3.1e-07
18,1.8e-07
19,1e-07
20,8e-08
21,6e-08
22,3e-08
23,5e-08
24,2e-08
25,3.9e-07
26,3e-08
27,1e-08
28,3.5e-09
29,2.4e-09
30,1.5e-09
31,9.8e-10
32,7.3e-10
33,1.8e-09
34,6.3e-10
35,1e-08
36,4.5e-10
37,3.8e-10
38,2.2e-10
39,1.3e-10
1,0.00076217
2,0.01767496
3,0.002054
4,0.00068596
5,0.00023632
6,0.00016311
7,7.199e-05
8,2.914e-05
9,1.275e-05
10,4.88e-06
11,3.33e-06
12,9.76e-06
13,7.57e-06
14,6.917e-05
15,4.5e-06
16,5.4e-07
17,3.8e-07
18,2.6e-07
19,1.5e-07
20,1.1e-07
21,9e-08
22,4e-08
23,1.6e-07
24,8.3e-07
25,5e-08
26,6e-08
27,7.8e-09
28,4.9e-09
29,2.5e-09
30,1.6e-09
31,8.9e-10
32,7e-10
33,7.2e-10
34,1.5e-09
35,1e-08
36,2.9e-10
37,3.5e-10
38,1.9e-10
1,0.00137807
2,0.03112172
3,0.00490121
4,0.00177393
5,0.00038185
6,0.00030922
7,0.00013838
8,7.125e-05
9,2.624e-05
10,1.077e-05
11,7.13e-06
12,1.798e-05
13,9.32e-06
14,0.00021614
15,7.85e-06
16,1.1e-06
17,7.7e-07
18,4.4e-07
19,2.8e-07
20,1.9e-07
21,1.5e-07
22,8e-08
23,1.3e-07
24,1.46e-06
25,6e-08
26,5e-08
27,4e-08
28,8.6e-09
29,6.1e-09
30,4.4e-09
31,2.6e-09
32,1.7e-09
33,3.7e-09
34,1e-08
35,9.3e-09
36,8.7e-10
37,7.5e-10
38,4.2e-10
39,3.1e-10
40,2e-10
1,0.00085543
2,0.01580856
3,0.00173202
4,0.00242013
5,0.00027897
6,0.00022057
7,0.00010062
8,5.389e-05
9,1.91e-05
10,9.29e-06
