step,scf_accuracy_ry
5,5.812e-05
6,6.235e-05
7,3.545e-05
8,2.152e-05
9,1.294e-05
10,6.86e-06
11,3.84e-06
12,1.226e-05
13,3.44e-05
14,1.81e-06
15,3.05e-06
16,3.34e-06
17,6e-07
18,3.7e-07
19,2.9e-07
20,2.2e-07
21,1.5e-07
22,1e-07
23,1.51e-06
24,1.3e-07
25,6e-08
26,1e-07
27,5e-08
28,2e-08
29,2e-08
30,2e-08
31,2e-08
32,1e-08
33,3e-08
34,7e-08
35,3.2e-09
36,4.8e-09
37,3.2e-09
38,1.6e-09
39,8.6e-10
40,9.2e-10
41,6.1e-10
42,2.4e-10
43,5.4e-10
44,5.6e-09
45,1.3e-10
1,0.00034808
2,0.0913875
3,0.00208778
4,9.666e-05
5,5.691e-05
6,5.824e-05
7,3.03e-05
8,1.945e-05
9,1.053e-05
10,5.92e-06
11,3.15e-06
12,8.07e-06
13,3.596e-05
14,2.12e-06
15,2.96e-06
16,1.32e-06
17,5e-07
18,4.8e-07
19,3e-07
20,1.7e-07
21,1.1e-07
22,8e-08
23,6e-08
24,1.39e-06
25,7e-08
26,9e-08
27,4e-08
28,2e-08
29,2e-08
30,2e-08
31,1e-08
32,3.7e-09
33,2.5e-09
34,5.4e-09
35,3e-08
36,1.2e-09
37,3e-09
38,7.8e-10
39,3.7e-10
40,4.3e-10
41,3e-10
42,1.9e-10
1,0.00032199
2,0.08157913
3,0.00122319
4,0.00011432
5,9.597e-05
6,6.586e-05
7,3.616e-05
8,1.918e-05
9,1.002e-05
10,6.62e-06
11,3.1e-06
12,6.13e-06
13,3.484e-05
14,1.56e-06
15,4.15e-06
16,1.07e-06
17,8.2e-07
18,8.5e-07
19,2e-07
20,1.7e-07
21,9e-08
22,8e-08
23,5.9e-07
24,1.4e-07
25,6e-08
26,8e-08
27,2e-08
28,4e-08
29,2e-08
30,6.8e-09
31,5.5e-09
32,1.5e-09
33,1.4e-09
34,2e-08
35,1.6e-09
36,5.4e-10
37,6.4e-10
38,4.6e-10
39,4.3e-10
40,3.5e-10
41,1.5e-10
1,0.00027184
2,0.00674074
3,0.00793586
4,0.00014085
5,0.00012781
6,0.0003703
7,5.245e-05
8,3.164e-05
9,1.956e-05
10,8.79e-06
11,4.29e-06
12,2.83e-06
13,6.047e-05
14,5.99e-06
15,1.97e-06
16,6.96e-06
17,8.1e-07
18,5.6e-07
19,3e-07
20,2.1e-07
21,1.5e-07
22,1.1e-07
23,9e-08
24,2.21e-06
25,9e-08
26,4e-08
27,4e-08
28,7e-08
29,4e-08
30,3e-08
31,1e-08
32,7.1e-09
33,4e-09
34,3.3e-09
35,4e-08
36,4.5e-09
37,1.2e-09
38,1.9e-09
39,1.5e-09
40,8.5e-10
41,9.1e-10
42,3.3e-10
43,2.5e-10
44,1.6e-10
1,0.00064532
2,0.04049635
3,0.01598164
4,0.0004789
5,0.00026442
6,0.00016923
7,8.68e-05
8,3.481e-05
9,2.971e-05
10,1.218e-05
11,7.44e-06
12,7.01e-06
13,0.00011691
14,2.354e-05
15,1.72e-06
16,1.2e-06
17,6.4e-07
18,7.3e-07
19,3.9e-07
20,2.1e-07
21,1.4e-07
22,1.1e-07
23,1.58e-06
24,2.8e-07
25,1.4e-07
26,5e-08
27,4e-08
28,3e-08
29,9e-08
30,2e-08
31,9.3e-09
32,6.7e-09
33,3e-08
34,6e-08
35,6.8e-09
36,4e-09
37,1.7e-09
38,1.5e-09
39,1.8e-09
40,1.6e-09
41,6.2e-10
42,5.2e-10
43,7.5e-10
44,4.9e-09
45,3.9e-10
46,4.2e-10
47,2.3e-10
1,0.00191382
2,0.34242835
3,0.01839161
4,0.00110767
5,0.00045272
6,0.00031254
7,0.00019915
8,9.126e-05
9,5.169e-05
10,3.284e-05
11,1.563e-05
12,4.508e-05
13,0.0002601
14,1.988e-05
15,1.722e-05
16,7.11e-06
17,2.64e-06
18,1.22e-06
19,8.4e-07
20,5.6e-07
21,4.4e-07
22,3e-07
23,2.199e-05
24,5.5e-07
25,4e-07
26,2.5e-07
27,1.3e-07
28,9e-08
29,7e-08
30,5e-08
31,3e-08
32,1e-08
33,5.6e-07
34,4e-08
35,7e-08
36,3e-08
37,9.7e-09
38,3.4e-09
39,2.7e-09
40,2.3e-09
41,1.5e-09
42,7.8e-10
43,7.8e-09
44,4.1e-09
45,2.4e-09
46,1.1e-09
47,7.4e-10
48,2.4e-10
1,0.00202276
2,0.5195475
3,0.01034646
4,0.00078311
5,0.0003558
6,0.00027629
7,0.00018206
8,9.608e-05
9,3.922e-05
10,2.27e-05
11,9.2e-06
12,2.15e-05
13,0.00019856
14,1.119e-05
15,1.139e-05
16,6.58e-06
17,1.31e-06
18,7.5e-07
19,5.6e-07
20,4.2e-07
21,3.4e-07
22,1.4e-07
23,1.8e-06
24,2.4e-07
25,1.6e-07
26,1.9e-07
27,1.6e-07
28,3e-08
29,2e-08
30,1e-08
31,1e-08
32,5.5e-09
33,5e-09
34,1.6e-07
35,5.1e-09
36,8.3e-09
37,3.1e-09
38,1.7e-09
39,1.8e-09
40,8.6e-10
41,4.7e-10
42,3.1e-10
1,0.00178701
2,0.5295942
3,0.0043399
4,0.00041198
5,0.00040253
6,0.00030123
7,0.00013877
8,7.641e-05
9,2.81e-05
10,1.785e-05
11,6.73e-06
12,1.088e-05
13,0.0001264
14,1.283e-05
15,1.445e-05
16,5.73e-06
17,7.2e-07
18,6e-07
19,4.6e-07
20,4.1e-07
21,1.8e-07
22,1.5e-07
23,8.7e-07
24,4.2e-07
25,5.4e-07
26,1.3e-07
27,1e-07
28,5e-08
29,3e-08
30,2e-08
31,1e-08
32,8.7e-09
33,2e-08
34,9e-08
35,6.6e-09
36,8.9e-09
37,2.4e-09
38,2e-09
39,1.9e-09
40,2.1e-09
41,1.4e-09
